Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AAT,Real Estate,REIT—Diversified,27.95,1665000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ADT,Industrials,Security & Protection Services,5.6,4363000000.0,nan,nan,nan,nan,nan,nan,nan,-8.27,6.43,1.24,-11.45,5130000000.0,6.86,9.5,3740000000.0,2320000000.0,-0.57,1.3478,nan,48740000.0,0.06,9910000000.0,311.09,0.56,4.17,1870000000.0,574720000.0,nan,770150000.0,0.14,2.44,0.14,2.55,nan,nan,-424150000.0,nan
ADTN,Technology,Communication Equipment,9.99,496226000.0,nan,nan,nan,nan,nan,nan,nan,-10.0,-5.91,-3.34,-12.82,530059999.99999994,11.08,-17.3,219950000.0,-13570000.0,-1.11,0.5385,nan,107020000.0,2.22,33090000.000000004,8.7,2.84,7.92,-2470000.0,-2860000.0,nan,48080000.0,0.36,3.61,0.36,3.6,2.38,nan,-52980000.0,nan
ADUS,Healthcare,Medical Care Facilities,78.2,1382000000.0,nan,nan,nan,nan,nan,nan,nan,3.33,5.48,3.9,5.52,598150000.0,45.32,23.3,138000000.0,42100000.0,1.46,1.069,34.0,239610000.0,15.55,78700000.0,16.75,5.07,30.5,16610000.0,4790000.0,nan,15560000.0,nan,nan,nan,nan,nan,0.0,20360000.0,nan
ADVM,Healthcare,Biotechnology,16.36,1466000000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-27418.0,-19.64,-34.29,250000.0,0.0,-100.0,-40170000.0,-66970000.0,-1.01,1.0,nan,166040000.0,2.08,32450000.000000004,18.55,9.06,2.6,-49170000.0,-52120000.0,nan,79680000.0,nan,nan,nan,nan,nan,0.0,-64489999.99999999,nan
ADXS,Healthcare,Biotechnology,0.67,40666000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-2849.67,-41.98,-94.34,1200000.0,0.04,-100.0,20880000.0,-32720000.0,-1.382,0.7895,nan,34160000.0,0.57,6640000.0,15.99,9.26,0.69,-31970000.0,-24690000.0,nan,60250000.0,nan,nan,nan,nan,nan,0.0,-37290000.0,nan
AEE,Utilities,Utilities—Regulated Electric,71.09,17800000000.0,nan,nan,nan,nan,nan,nan,nan,14.67,24.03,3.02,10.44,5650000000.0,22.99,-7.2,2740000000.0,2360000000.0,3.35,1.2258,38.2,16000000.0,0.06,9830000000.0,119.9,0.57,32.73,2170000000.0,-504000000.0,nan,246740000.0,1.98,2.77,1.92,2.69,3.08,57.31,828000000.0,nan
AEG,Financial Services,Insurance—Diversified,2.4,4858000000.0,nan,nan,nan,nan,nan,nan,nan,1.93,0.0,0.21,5.27,nan,nan,3200.1,4960000000.0,nan,1.092,nan,318.8,nan,nan,nan,60.9,2.16,13.54,nan,nan,nan,2009999999.9999998,nan,nan,0.33,13.31,6.01,53.71,nan,nan
AEGN,Industrials,Engineering & Construction,15.1,462520000.0,nan,nan,nan,nan,nan,nan,nan,-1.51,5.15,3.89,-3.83,1220000000.0,39.65,3.8,248570000.0,99710000.0,-0.6,3.0,nan,73210000.0,2.39,381720000.0,90.84,2.14,13.46,77290000.0,56390000.0,nan,30800000.0,nan,nan,nan,nan,nan,0.0,-18520000.0,nan
AEIS,Industrials,Electrical Equipment & Parts,54.19,2171000000.0,nan,nan,nan,nan,nan,nan,nan,8.23,9.08,3.81,8.8,788950000.0,20.61,119.4,327830000.0,97750000.0,1.69,1.2609,-47.1,349060000.0,9.09,447880000.0,66.13,2.71,17.64,48390000.0,-75890000.0,nan,38420000.0,nan,nan,nan,nan,nan,0.0,56460000.0,nan
